car_age,km_driven,km_per_year,purchase_price,idv,is_luxury,is_premium,segment_multiplier,depreciation_factor,is_high_mileage,is_old_car,damage_count,total_area_frac,max_area_frac,avg_area_frac,avg_confidence,min_confidence,max_severity_score,avg_severity_score,count_dent,count_scratch,count_crack,count_glass_shatter,count_tire_flat,count_lamp_broken,has_glass_shatter,has_crack,has_lamp_broken,damage_value_ratio,claim_amount
3,24435,8145.0,7743066,5420146,1,1,3.5,0.7,0,0,4,0.1785888671875,0.07259765625,0.044647216796875,0.8037881648913692,0.578344375122924,2,1.25,0,0,2,2,0,0,1,1,0,13.828253854980469,367910
0,0,0.0,890197,845687,0,0,1.3,0.95,0,0,3,0.1670068359375,0.0787646484375,0.055668945312499996,0.746601404666667,0.5234720180635692,2,1.6666666666666667,1,1,0,0,0,1,0,0,1,1.4866898433105467,43373
2,22789,11394.5,2829573,2263658,0,1,2.0,0.8,0,0,1,0.036650390625,0.036650390625,0.036650390625,0.6902238848657879,0.6902238848657879,1,1.0,0,0,1,0,0,0,0,1,0,1.0370495575195313,23066
10,193859,19385.9,697954,279182,0,0,1.0,0.4,1,1,5,0.34924804687500005,0.16974365234375,0.06984960937500001,0.8427670536958545,0.5935834113437679,3,1.8,0,2,1,1,1,0,1,1,0,2.437590713085938,182829
4,52681,13170.25,6373338,3824003,1,1,3.5,0.6,0,0,3,0.10826416015625001,0.04376220703125,0.03608805338541667,0.6845343233064515,0.6168671096417738,1,1.0,1,1,0,0,0,1,0,0,1,6.900040859619142,107745
1,15394,15394.0,1896198,1611768,0,1,2.0,0.85,0,0,1,0.081875,0.081875,0.081875,0.5793428118762868,0.5793428118762868,2,2.0,0,0,0,1,0,0,1,0,0,1.5525121124999999,50927
4,46900,11725.0,1930209,1158125,0,1,2.0,0.6,0,0,3,0.3204833984375,0.172880859375,0.10682779947916667,0.8020567666605717,0.7144947458415581,3,2.3333333333333335,1,1,0,0,0,1,0,0,1,6.185999400146485,89597
1,16082,16082.0,1101034,935879,0,0,1.3,0.85,0,0,2,0.22946044921875,0.139013671875,0.114730224609375,0.5927415418173707,0.5778803502744094,2,2.0,0,1,0,0,0,1,0,0,1,2.526437562451172,22689
0,0,0.0,994240,944528,0,0,1.5,0.95,0,0,5,0.17292724609375001,0.09467529296875,0.03458544921875,0.6610005100146419,0.5617101577229099,2,1.2,1,0,2,0,1,1,0,1,1,1.7193118515625003,89016
1,14394,14394.0,1723089,1464626,0,1,2.0,0.85,0,0,1,0.03673828125,0.03673828125,0.03673828125,0.8158502269100236,0.8158502269100236,1,1.0,0,0,1,0,0,0,0,1,0,0.6330332830078125,20032
2,20996,10498.0,460042,368034,0,0,1.0,0.8,0,0,5,0.1352392578125,0.04052734375,0.027047851562500003,0.7974555198004515,0.5890352598274295,1,1.0,0,2,1,0,0,2,0,1,1,0.6221573864257813,57174
8,71772,8971.5,2303499,921400,0,1,2.0,0.4,0,1,2,0.03632080078125,0.02237548828125,0.018160400390625,0.8161455765239662,0.7004998803022092,1,1.0,1,0,0,0,0,1,0,0,1,0.836649282788086,46857
5,44621,8924.2,793320,396660,0,0,1.3,0.5,0,0,3,0.1590185546875,0.1137109375,0.053006184895833336,0.6768195573301471,0.5295316516496678,2,1.3333333333333333,1,1,0,0,1,0,0,0,0,1.261525998046875,38468
2,27824,13912.0,1275711,1020569,0,0,1.5,0.8,0,0,1,0.0160400390625,0.0160400390625,0.0160400390625,0.9578270038399068,0.9578270038399068,1,1.0,0,1,0,0,0,0,0,0,0,0.2046245427246094,7027
8,115147,14393.375,1157747,463099,0,0,1.3,0.4,1,1,1,0.069326171875,0.069326171875,0.069326171875,0.6020143799611121,0.6020143799611121,2,2.0,0,0,0,0,0,1,0,0,1,0.8026216750976563,28133
7,131917,18845.285714285714,1556410,622564,0,1,2.0,0.4,1,1,5,0.2115673828125,0.0953125,0.0423134765625,0.85777657225633,0.6727702583003194,2,1.4,1,1,1,1,0,1,1,1,1,3.2928559028320312,320505
4,55651,13912.75,1244855,746913,0,0,1.5,0.6,0,0,3,0.10342529296875,0.07703369140625,0.03447509765625,0.6654559676763031,0.5491196638012106,2,1.3333333333333333,1,0,0,0,0,2,0,0,1,1.2874949307861328,55104
5,72223,14444.6,439980,219990,0,0,1.0,0.5,0,0,3,0.33461181640625,0.1474560546875,0.11153727213541666,0.6181176050718741,0.534840546772042,2,2.0,1,0,0,0,2,0,0,0,0,1.4722250698242187,44649
7,72531,10361.57142857143,1190620,476248,0,0,1.5,0.4,0,1,4,0.08205810546875,0.04099365234375,0.0205145263671875,0.7905635937583577,0.6480906931330594,1,1.0,0,1,0,1,1,1,1,0,1,0.9770002153320312,122089
1,12425,12425.0,4113659,3496610,1,1,3.5,0.85,0,0,2,0.1833154296875,0.1822412109375,0.09165771484375,0.685848925075391,0.6011329389348924,3,2.0,1,0,0,1,0,0,1,0,0,7.540971671728516,118641
2,24451,12225.5,561638,449310,0,0,1.0,0.8,0,0,1,0.0099609375,0.0099609375,0.0099609375,0.6731885037033789,0.6731885037033789,1,1.0,0,0,1,0,0,0,0,1,0,0.05594441015625,11205
3,38235,12745.0,886129,620290,0,0,1.3,0.7,0,0,1,0.00546875,0.00546875,0.00546875,0.6143852004205299,0.6143852004205299,1,1.0,0,0,0,1,0,0,1,0,0,0.048460179687499993,29752
1,9586,9586.0,2018143,1715422,0,1,2.0,0.85,0,0,4,0.29965576171874997,0.1156640625,0.07491394042968749,0.7709989654874049,0.648818549502515,2,1.75,0,0,2,0,2,0,0,1,0,6.047481779223633,121270
2,36081,18040.5,1781749,1425399,0,1,2.0,0.8,0,0,4,0.2692236328125,0.19546875,0.067305908203125,0.8099256020156551,0.5652409227608213,3,1.75,0,1,0,1,1,1,1,0,1,4.796889385400391,141505
2,23415,11707.5,1594534,1275627,0,1,2.0,0.8,0,0,2,0.1422705078125,0.09130859375,0.07113525390625,0.8128921093577006,0.7109557533175676,2,2.0,0,1,0,1,0,0,1,0,0,2.268551619042969,88004
2,26013,13006.5,1515895,1212716,0,1,2.0,0.8,0,0,3,0.23206787109375,0.1340771484375,0.07735595703124999,0.7642303096976079,0.5748838290470812,2,1.6666666666666667,0,1,0,2,0,0,1,0,0,3.5179052545166014,141769
2,34422,17211.0,1979938,1583950,0,1,2.0,0.8,0,0,1,0.06931640625,0.06931640625,0.06931640625,0.5999622917666904,0.5999622917666904,2,2.0,0,0,1,0,0,0,0,1,0,1.372421867578125,29107
5,84811,16962.2,2561553,1280776,0,1,2.0,0.5,1,0,5,0.17251953125000002,0.0606005859375,0.03450390625000001,0.8711870570797773,0.6597507275599525,2,1.4,0,0,3,0,1,1,0,1,1,4.4191792283203135,233938
10,90333,9033.3,1205335,482134,0,0,1.5,0.4,1,1,1,0.06107421875,0.06107421875,0.06107421875,0.8606434545686201,0.8606434545686201,2,2.0,0,0,0,1,0,0,1,0,0,0.7361489345703126,75076
1,7510,7510.0,655281,556989,0,0,1.0,0.85,0,0,2,0.037734375,0.028359375,0.0188671875,0.6078952891427889,0.5748798866000842,1,1.0,1,1,0,0,0,0,0,0,0,0.24726618984375,12619
9,104360,11595.555555555555,596558,238623,0,0,1.0,0.4,1,1,4,0.20490966796875,0.100810546875,0.0512274169921875,0.7180017767374427,0.6748675452950692,2,1.5,1,0,1,1,0,1,1,1,1,1.2224050170410155,118155
8,145111,18138.875,6554252,2621701,1,1,3.5,0.4,1,1,1,0.1174658203125,0.1174658203125,0.1174658203125,0.6680991878975467,0.6680991878975467,2,2.0,0,0,0,0,1,0,0,0,0,7.699005877148437,48926
0,0,0.0,937541,890664,0,0,1.5,0.95,0,0,2,0.11882080078125,0.10639892578125,0.059410400390625,0.7578195066491187,0.7252375879985818,2,1.5,1,0,1,0,0,0,0,1,0,1.113993723852539,32166
1,9422,9422.0,5685490,4832666,1,1,3.5,0.85,0,0,2,0.10148681640625,0.0970556640625,0.050743408203125,0.7017680068831322,0.548259526587826,2,1.5,0,0,0,1,0,1,1,0,1,5.770022798095703,146325
6,99845,16640.833333333332,1467568,587027,0,0,1.5,0.4,1,1,2,0.0422607421875,0.03673828125,0.02113037109375,0.6310191668330666,0.6228197561429074,1,1.0,0,2,0,0,0,0,0,0,0,0.6202051289062499,19617
3,39971,13323.666666666666,1163418,814393,0,0,1.3,0.7,0,0,3,0.0725830078125,0.0502685546875,0.024194335937500002,0.722193467824102,0.6814916505784228,2,1.3333333333333333,1,0,0,1,0,1,1,0,1,0.8444437778320313,77737
0,0,0.0,433325,411659,0,0,1.0,0.95,0,0,3,0.10171386718749999,0.0688525390625,0.03390462239583333,0.8744951327997948,0.8472125373387549,2,1.3333333333333333,1,0,0,1,1,0,1,0,0,0.4407516149902343,41074
9,125405,13933.888888888889,6045785,2418314,1,1,3.5,0.4,1,1,2,0.1518896484375,0.10005859375,0.07594482421875,0.634611304472742,0.6153163752022933,2,2.0,1,0,0,0,0,1,0,0,1,9.18292158178711,196287
1,8104,8104.0,3667209,3117128,1,1,3.5,0.85,0,0,3,0.26738525390625,0.1676416015625,0.08912841796875,0.7547426170906378,0.5931138244117804,3,2.0,2,1,0,0,0,0,0,0,0,9.805576095922852,144019
2,28651,14325.5,1383466,1106773,0,0,1.5,0.8,0,0,5,0.16342773437500002,0.0815869140625,0.032685546875000006,0.7796692632199719,0.660487681152296,2,1.2,2,0,1,0,1,1,0,1,1,2.2609671396484377,106768
3,36577,12192.333333333334,1234852,864396,0,0,1.5,0.7,0,0,2,0.056923828125,0.04306640625,0.0284619140625,0.9205660736467782,0.8520315956335238,1,1.0,0,0,1,0,1,0,0,1,0,0.702925030078125,36652
3,40156,13385.333333333334,777543,544280,0,0,1.3,0.7,0,0,2,0.09654541015625,0.08093994140625,0.048272705078125,0.6570005601278082,0.630541344204605,2,1.5,2,0,0,0,0,0,0,0,0,0.7506820784912108,29647
1,12727,12727.0,958288,814545,0,0,1.3,0.85,0,0,4,0.08449951171875,0.035625,0.0211248779296875,0.7456607708066585,0.5560006698131994,1,1.0,1,1,0,1,0,1,1,0,1,0.809748680859375,54430
5,47736,9547.2,2726311,1363156,0,1,2.0,0.5,0,0,3,0.1326611328125,0.0919189453125,0.044220377604166666,0.6533166734913202,0.5284035260487888,2,1.3333333333333333,1,1,0,0,0,1,0,0,1,3.616755056591797,65107
5,52006,10401.2,3991806,1995903,1,1,3.5,0.5,0,0,3,0.13138916015625,0.0882421875,0.04379638671875,0.8387254325746567,0.6366282577444659,2,1.3333333333333333,0,0,1,0,1,1,0,1,1,5.244800378466797,205523
0,0,0.0,2549090,2421636,0,1,2.0,0.95,0,0,2,0.12056640625000001,0.08135986328125,0.060283203125000004,0.7398564739719038,0.6513531405727748,2,1.5,0,2,0,0,0,0,0,0,0,3.0733462050781255,20201
6,67719,11286.5,4558298,1823319,1,1,3.5,0.4,0,1,1,0.0195068359375,0.0195068359375,0.0195068359375,0.8995335027407738,0.8995335027407738,1,1.0,1,0,0,0,0,0,0,0,0,0.8891797124023438,41787
5,32457,6491.4,1481355,740678,0,0,1.5,0.5,0,0,2,0.07560791015625,0.040634765625,0.037803955078125,0.7001978815825287,0.609406805219501,1,1.0,0,0,0,1,1,0,1,0,0,1.1200215574951171,48588
4,75172,18793.0,6147306,3688384,1,1,3.5,0.6,0,0,1,0.05711181640625,0.05711181640625,0.05711181640625,0.8867064903366606,0.8867064903366606,2,2.0,1,0,0,0,0,0,0,0,0,3.5108381166503904,58158
4,82279,20569.75,1153411,692047,0,0,1.5,0.6,1,0,4,0.25109130859375,0.12671630859375,0.0627728271484375,0.8694298688047232,0.6819540496223818,2,1.5,2,0,1,0,0,1,0,1,1,2.896114773364258,119096
5,105880,21176.0,3492000,1746000,1,1,3.5,0.5,1,0,3,0.07253173828125,0.04166015625,0.024177246093749997,0.61302813539849,0.5777590719840981,1,1.0,1,0,0,1,0,1,1,0,1,2.53280830078125,198996
2,41197,20598.5,1269007,1015206,0,0,1.5,0.8,0,0,5,0.36953125,0.11538330078125,0.07390624999999999,0.761317368552739,0.5713923637047377,2,1.6,2,0,0,1,2,0,1,0,0,4.689377429687499,127632
9,172669,19185.444444444445,419032,167613,0,0,1.0,0.4,1,1,5,0.26290283203125,0.11630126953125,0.052580566406249994,0.7462952287893818,0.6597985085736868,2,1.4,0,2,2,0,1,0,0,1,0,1.1016469951171874,114879
7,124739,17819.85714285714,1138391,455356,0,0,1.5,0.4,1,1,5,0.1348828125,0.051611328125,0.026976562500000002,0.7552894047632389,0.6175602395410641,2,1.2,3,0,0,2,0,0,1,0,0,1.5354937980468752,276056
4,73099,18274.75,5822187,3493312,1,1,3.5,0.6,0,0,1,0.0221484375,0.0221484375,0.0221484375,0.9741693113374306,0.9741693113374306,1,1.0,0,1,0,0,0,0,0,0,0,1.2895234488281249,19745
4,52622,13155.5,671830,403098,0,0,1.0,0.6,0,0,1,0.20439453125,0.20439453125,0.20439453125,0.8692601397827575,0.8692601397827575,3,3.0,0,1,0,0,0,0,0,0,0,1.373183779296875,11767
1,11000,11000.0,2037139,1731568,0,1,2.0,0.85,0,0,3,0.13420654296875,0.06553955078125,0.04473551432291667,0.7499960366461265,0.7150278988357772,2,1.3333333333333333,1,1,0,1,0,0,1,0,0,2.7339738273681644,73490
8,125442,15680.25,678918,271567,0,0,1.0,0.4,1,1,2,0.155947265625,0.086923828125,0.0779736328125,0.6728029437447856,0.6691510577922599,2,2.0,0,1,1,0,0,0,0,1,0,1.0587540568359375,52456
9,110628,12292.0,2748778,1099511,0,1,2.0,0.4,1,1,3,0.08149414062499999,0.033984375,0.027164713541666663,0.7265613702623414,0.6866575104524661,1,1.0,0,1,1,0,1,0,0,1,0,2.2400930087890623,74729
4,28747,7186.75,6789820,4073892,1,1,3.5,0.6,0,0,1,0.0189208984375,0.0189208984375,0.0189208984375,0.6780247811312868,0.6780247811312868,1,1.0,0,0,0,0,0,1,0,0,1,1.2846949462890624,31174
3,24045,8015.0,827688,579382,0,0,1.3,0.7,0,0,1,0.0405224609375,0.0405224609375,0.0405224609375,0.7350975808674568,0.7350975808674568,1,1.0,0,0,0,0,1,0,0,0,0,0.335399546484375,8459
3,32340,10780.0,408161,285713,0,0,1.0,0.7,0,0,5,0.36730712890624995,0.1989990234375,0.07346142578124999,0.7991431056572225,0.7163371704481721,3,1.6,0,0,1,2,0,2,1,1,1,1.4992044504150388,113275
5,48987,9797.4,2719646,1359823,0,1,2.0,0.5,0,0,2,0.057890625,0.05126953125,0.0289453125,0.8346613529887371,0.829686834181107,2,1.5,0,0,0,1,0,1,1,0,1,1.5744200671875,111881
9,109314,12146.0,3589984,1435994,1,1,3.5,0.4,1,1,1,0.01142578125,0.01142578125,0.01142578125,0.6518233366501842,0.6518233366501842,1,1.0,0,1,0,0,0,0,0,0,0,0.41018371875,26112
10,121624,12162.4,1075106,430042,0,0,1.3,0.4,1,1,2,0.0502392578125,0.0360107421875,0.02511962890625,0.8956410425275481,0.8601106989729448,1,1.0,0,0,1,0,0,1,0,1,1,0.5401252750976563,62898
9,114511,12723.444444444445,2595502,1038201,0,1,2.0,0.4,1,1,2,0.08411376953125,0.07705810546875,0.042056884765625,0.8093272172841505,0.7452004611850908,2,1.5,1,0,1,0,0,0,0,1,0,2.183174570458984,83421
3,38238,12746.0,817682,572377,0,0,1.3,0.7,0,0,4,0.09554199218750001,0.0290283203125,0.023885498046875002,0.8120368317578495,0.7367969016509255,1,1.0,1,0,0,0,1,2,0,0,1,0.7812296725585939,58862
4,74143,18535.75,2163783,1298270,0,1,2.0,0.6,0,0,2,0.13987060546875,0.132412109375,0.069935302734375,0.6321709894233143,0.5255988217729707,2,1.5,0,1,0,0,0,1,0,0,1,3.026496383129883,35491
2,17400,8700.0,1511532,1209226,0,1,2.0,0.8,0,0,2,0.01572265625,0.0123046875,0.007861328125,0.7757418820968611,0.6285314349779173,1,1.0,1,0,0,0,0,1,0,0,1,0.23765298046875002,31556
3,32651,10883.666666666666,6430854,4501598,1,1,3.5,0.7,0,0,1,0.030869140625,0.030869140625,0.030869140625,0.6735100729921671,0.6735100729921671,1,1.0,0,0,1,0,0,0,0,1,0,1.9851493646484375,50116
6,78098,13016.333333333334,419890,167956,0,0,1.0,0.4,0,1,1,0.02129150390625,0.02129150390625,0.02129150390625,0.6456615003963002,0.6456615003963002,1,1.0,0,0,1,0,0,0,0,1,0,0.08940089575195312,15304
5,72228,14445.6,400076,200038,0,0,1.0,0.5,0,0,2,0.02252197265625,0.01519775390625,0.011260986328125,0.6129027183398509,0.5769614890368164,1,1.0,0,0,1,1,0,0,1,1,0,0.09010500732421875,39572
2,24554,12277.0,1018164,814531,0,0,1.5,0.8,0,0,2,0.04726318359375,0.03224853515625,0.023631591796875,0.5754570864176991,0.5566190195976901,1,1.0,1,0,0,0,0,1,0,0,1,0.4812167206054687,26909
7,115647,16521.0,1185673,474269,0,0,1.3,0.4,1,1,4,0.12477539062500001,0.0617626953125,0.031193847656250002,0.7533412157486985,0.6008703811066273,2,1.25,2,1,0,1,0,0,1,0,0,1.4794281172851564,116171
8,101542,12692.75,1087798,435119,0,0,1.5,0.4,1,1,1,0.03460693359375,0.03460693359375,0.03460693359375,0.926527972191586,0.926527972191586,1,1.0,0,0,0,0,0,1,0,0,1,0.3764535314941406,20101
10,205214,20521.4,6928582,2771433,1,1,3.5,0.4,1,1,2,0.042133789062499996,0.0289501953125,0.021066894531249998,0.5900085840717638,0.530128852369985,1,1.0,0,1,1,0,0,0,0,1,0,2.9192741249023437,139639
1,10132,10132.0,553288,470295,0,0,1.0,0.85,0,0,5,0.3666650390625,0.1223828125,0.07333300781249999,0.7864576672269845,0.6029238612324168,2,1.6,1,1,0,0,0,3,0,0,1,2.028713661328125,72097
7,85462,12208.857142857143,726934,290774,0,0,1.3,0.4,1,1,2,0.17275634765625,0.14176025390625,0.086378173828125,0.8514537137223277,0.738229381523002,2,1.5,0,0,0,1,0,1,1,0,1,1.2558246282714844,89004
8,50401,6300.125,5606419,2242568,1,1,3.5,0.4,0,1,1,0.02492431640625,0.02492431640625,0.02492431640625,0.7317539084060655,0.7317539084060655,1,1.0,0,0,0,0,1,0,0,0,0,1.3973616106201172,26945
8,136525,17065.625,6813549,2725420,1,1,3.5,0.4,1,1,1,0.15484130859375,0.15484130859375,0.15484130859375,0.7199053787985104,0.7199053787985104,3,3.0,0,0,0,0,1,0,0,0,0,10.550188433276368,83642
8,84605,10575.625,471551,188620,0,0,1.0,0.4,1,1,2,0.10611083984375,0.0670166015625,0.053055419921875,0.767627378991317,0.6460089054448611,2,1.5,1,0,0,1,0,0,1,0,0,0.5003667263916015,57939
1,16037,16037.0,2868344,2438092,0,1,2.0,0.85,0,0,1,0.0106640625,0.0106640625,0.0106640625,0.8127678919248529,0.8127678919248529,1,1.0,1,0,0,0,0,0,0,0,0,0.305881996875,14492
2,31278,15639.0,7558556,6046845,1,1,3.5,0.8,0,0,1,0.102802734375,0.102802734375,0.102802734375,0.9787054834271152,0.9787054834271152,2,2.0,0,0,0,1,0,0,1,0,0,7.770402247265625,107519
1,8044,8044.0,653617,555574,0,0,1.0,0.85,0,0,2,0.08599609375,0.0783056640625,0.042998046875,0.6388030873722148,0.6102062736144854,2,1.5,1,1,0,0,0,0,0,0,0,0.5620850880859375,13979
5,46362,9272.4,6805953,3402976,1,1,3.5,0.5,0,0,1,0.0115625,0.0115625,0.0115625,0.6028615198844434,0.6028615198844434,1,1.0,0,0,0,0,0,1,0,0,1,0.7869383156249999,32575
2,23403,11701.5,1319530,1055624,0,0,1.5,0.8,0,0,1,0.06492431640625,0.06492431640625,0.06492431640625,0.5443454713383826,0.5443454713383826,2,2.0,0,0,1,0,0,0,0,1,0,0.8566958322753907,26149
5,90203,18040.6,982810,491405,0,0,1.5,0.5,1,0,3,0.16620849609375,0.09248291015625,0.055402832031249995,0.7995904781802124,0.5282221507928488,2,1.3333333333333333,0,0,0,0,1,2,0,0,1,1.6335137204589842,74604
5,55147,11029.4,1095535,547768,0,0,1.3,0.5,0,0,4,0.157265625,0.05279541015625,0.03931640625,0.7791256520825244,0.6063596681851248,2,1.25,0,1,0,1,0,2,1,0,1,1.72289996484375,101884
8,77608,9701.0,1236353,494541,0,0,1.5,0.4,0,1,5,0.35865234375,0.095625,0.07173046875,0.9338064777026747,0.8767324498711534,2,1.8,2,0,1,0,1,1,0,1,1,4.434209011523437,211363
10,130486,13048.6,627575,251030,0,0,1.0,0.4,1,1,4,0.19120849609374999,0.09455078125,0.047802124023437496,0.7363773506018289,0.5427304767771137,2,1.25,1,0,2,1,0,0,1,1,0,1.1999767193603514,162382
10,198128,19812.8,538745,215498,0,0,1.0,0.4,1,1,2,0.1736572265625,0.11970703125,0.08682861328125,0.7687909222832652,0.6932172642252041,2,2.0,0,2,0,0,0,0,0,0,0,0.9355696252441407,30722
9,119346,13260.666666666666,621958,248783,0,0,1.0,0.4,1,1,2,0.1645458984375,0.150390625,0.08227294921875,0.7892161114423104,0.634499545767425,3,2.0,0,1,1,0,0,0,0,1,0,1.0234063790039063,32251
5,71702,14340.4,621474,310737,0,0,1.0,0.5,0,0,2,0.092841796875,0.0622265625,0.0464208984375,0.7179640054791671,0.6265012266208437,2,1.5,0,2,0,0,0,0,0,0,0,0.5769876287109375,14861
2,27398,13699.0,1335748,1068598,0,0,1.5,0.8,0,0,2,0.06411376953125,0.03692626953125,0.032056884765625,0.6750510963247734,0.6214319338276357,1,1.0,0,0,1,0,0,1,0,1,1,0.8563983942382813,37767
4,32181,8045.25,6565164,3939098,1,1,3.5,0.6,0,0,1,0.032958984375,0.032958984375,0.032958984375,0.5371760076009227,0.5371760076009227,1,1.0,0,0,1,0,0,0,0,1,0,2.163811376953125,45694
6,108838,18139.666666666668,1224371,489748,0,0,1.5,0.4,1,1,3,0.17400634765625,0.09395751953125,0.05800211588541667,0.8177528160437205,0.7804853279930473,2,1.6666666666666667,0,0,1,0,1,1,0,1,1,2.130483258862305,95916
9,111745,12416.111111111111,506804,202722,0,0,1.0,0.4,1,1,4,0.11541259765624999,0.06140625,0.028853149414062498,0.6747007124286528,0.5662902680810858,2,1.25,0,1,0,3,0,0,1,0,0,0.5849156614257812,168057
4,53626,13406.5,2927329,1756397,0,1,2.0,0.6,0,0,3,0.10482421874999999,0.05078125,0.034941406249999994,0.7278839530331512,0.6399197811869329,2,1.3333333333333333,0,0,0,3,0,0,1,0,0,3.068549754492187,201347
2,39399,19699.5,1128703,902962,0,0,1.3,0.8,0,0,4,0.16204345703125,0.097763671875,0.0405108642578125,0.7613669404561951,0.661588968082846,2,1.25,1,0,1,1,1,0,1,1,0,1.8289893608154297,95085
5,41164,8232.8,806766,403383,0,0,1.3,0.5,0,0,1,0.12571533203125,0.12571533203125,0.12571533203125,0.6323310952030163,0.6323310952030163,2,2.0,0,0,0,0,0,1,0,0,1,1.0142285556152342,18274
2,17658,8829.0,1132390,905912,0,0,1.3,0.8,0,0,2,0.15559814453125,0.129638671875,0.077799072265625,0.779490497122961,0.771714263809087,2,1.5,0,0,0,1,1,0,1,0,0,1.761977828857422,45514
1,7918,7918.0,3725260,3166471,1,1,3.5,0.85,0,0,2,0.07842041015625001,0.06834228515625,0.039210205078125004,0.786393895556793,0.7272175778531391,2,1.5,0,0,0,0,2,0,0,0,0,2.921364171386719,57256
1,15842,15842.0,603780,513213,0,0,1.0,0.85,0,0,5,0.20917236328125,0.1008984375,0.041834472656249996,0.783315368299863,0.6145683629499579,2,1.4,1,0,1,0,1,2,0,1,1,1.262940895019531,69582
2,29897,14948.5,956084,764867,0,0,1.5,0.8,0,0,2,0.092431640625,0.06166015625,0.0462158203125,0.8083241164313798,0.7730774353592296,2,1.5,0,1,0,0,1,0,0,0,0,0.8837241269531251,21589
3,56618,18872.666666666668,3195235,2236664,1,1,3.5,0.7,0,0,1,0.02393798828125,0.02393798828125,0.02393798828125,0.9719207812746136,0.9719207812746136,1,1.0,1,0,0,0,0,0,0,0,0,0.7648749798583985,35976
6,77572,12928.666666666666,1366837,546735,0,0,1.5,0.4,0,1,2,0.0327783203125,0.0189208984375,0.01638916015625,0.6404051593115588,0.5719396475329159,1,1.0,0,0,1,0,0,1,0,1,1,0.44802621000976556,42146
2,24299,12149.5,6652757,5322206,1,1,3.5,0.8,0,0,1,0.05908203125,0.05908203125,0.05908203125,0.9871185237163548,0.9871185237163548,2,2.0,0,1,0,0,0,0,0,0,0,3.9305839697265625,22797
4,42251,10562.75,5796976,3478186,1,1,3.5,0.6,0,0,2,0.126494140625,0.10197265625,0.0632470703125,0.7538353476599362,0.5921748188616638,2,1.5,1,0,0,1,0,0,1,0,0,7.3328349734375,163158
2,23073,11536.5,1103793,883034,0,0,1.5,0.8,0,0,4,0.2060595703125,0.0977783203125,0.051514892578125,0.676146727483325,0.5356178690250982,2,1.5,2,0,0,1,1,0,1,0,0,2.274471112939453,98898
1,8663,8663.0,1166958,991914,0,0,1.3,0.85,0,0,3,0.14384765625,0.07119140625,0.04794921875,0.7612460250189903,0.546155744824441,2,1.6666666666666667,0,0,0,0,1,2,0,0,1,1.678641732421875,50391
4,49812,12453.0,1648916,989350,0,1,2.0,0.6,0,0,2,0.08104248046875,0.07752685546875,0.040521240234375,0.7669667424388276,0.7116661022535103,2,1.5,1,0,0,0,0,1,0,0,1,1.3363224272460936,55847
2,13977,6988.5,736458,589166,0,0,1.3,0.8,0,0,2,0.07098388671875,0.05760498046875,0.035491943359375,0.640702516473695,0.5605862109601835,2,1.5,0,1,0,0,1,0,0,0,0,0.5227665124511719,17154
0,0,0.0,1034149,982442,0,0,1.5,0.95,0,0,3,0.10781494140625,0.068046875,0.03593831380208334,0.7218097566811505,0.6751440648172298,2,1.3333333333333333,0,0,0,0,1,2,0,0,1,1.1149671384033202,40963
8,113169,14146.125,563811,225524,0,0,1.0,0.4,1,1,2,0.09950439453125,0.0544677734375,0.049752197265625,0.6658004557308563,0.6298438855350882,2,1.5,0,0,1,1,0,0,1,1,0,0.5610167218505859,69558
2,19288,9644.0,1022825,818260,0,0,1.3,0.8,0,0,1,0.0894677734375,0.0894677734375,0.0894677734375,0.6328289637959441,0.6328289637959441,2,2.0,1,0,0,0,0,0,0,0,0,0.9150987536621094,12728
5,48277,9655.4,1143487,571744,0,0,1.5,0.5,0,0,2,0.083583984375,0.0624609375,0.0417919921875,0.7852075972945831,0.6948481481225595,2,1.5,0,1,0,0,0,1,0,0,1,0.9557719954101562,30141
10,97673,9767.3,7524329,3009732,1,1,3.5,0.4,1,1,1,0.07927734375,0.07927734375,0.07927734375,0.6297009349836117,0.6297009349836117,2,2.0,0,0,1,0,0,0,0,1,0,5.965088166210938,105864
7,124488,17784.0,5214508,2085803,1,1,3.5,0.4,1,1,1,0.02296875,0.02296875,0.02296875,0.7648872513885182,0.7648872513885182,1,1.0,1,0,0,0,0,0,0,0,0,1.1977073062499999,48726
10,128829,12882.9,1130784,452314,0,0,1.5,0.4,1,1,3,0.1985693359375,0.1072509765625,0.06618977864583334,0.8125656140108096,0.5387172722614625,2,1.6666666666666667,1,0,0,1,1,0,1,0,0,2.2453902796875003,172704
9,125406,13934.0,7905512,3162205,1,1,3.5,0.4,1,1,3,0.28599853515625,0.18462158203125,0.09533284505208334,0.8006833242895312,0.5573814567911085,3,2.0,0,2,0,0,0,1,0,0,1,22.609648516601563,238477
6,75528,12588.0,2867183,1146873,0,1,2.0,0.4,0,1,3,0.12296142578125,0.06939453125,0.04098714192708333,0.712236938781286,0.6657149930870164,2,1.3333333333333333,0,1,1,0,0,1,0,1,1,3.525529096557617,86349
2,15707,7853.5,7807387,6245910,1,1,3.5,0.8,0,0,4,0.1959619140625,0.08294677734375,0.048990478515625,0.7832596923595053,0.5507936716705409,2,1.25,0,0,1,2,1,0,1,1,0,15.299505003466797,256890
